date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:21:49	220438/220438	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:14%20GMT	https://almuzakki.or.id/image/galeriyayasan/2021-10-21%20Baksos%20Kepala%20Rutan%20Lapas%20Jepara_1635334137.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/2021-10-21%20Baksos%20Kepala%20Rutan%20Lapas%20Jepara_1635334137.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:50	22504/22504	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:50%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=tradisi-peringatan-maulid-nabi-muhammad-saw.&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull3d77.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:52	203395/203395	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:14%20GMT	https://almuzakki.or.id/image/galeriyayasan/Maulid%20Nabi%20Muhammad%202021%20almuzakki_1633528696.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Maulid%20Nabi%20Muhammad%202021%20almuzakki_1633528696.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:52	21168/21168	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:52%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=tentang-istighosah&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfullf3a7.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:54	8263529/8263529	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Dec%202021%2009:07:25%20GMT	https://almuzakki.or.id/image/galeriyayasan/X-Moc_1639300045.JPG	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/X-Moc_1639300045.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:54	22269/22269	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:54%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=harlah-yayasan-al-muzakki-ke-xvi&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull1ed1.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:55	143132/143132	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:20%20GMT	https://almuzakki.or.id/image/galeriyayasan/Istighosah_1632924117.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Istighosah_1632924117.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:56	249396/249396	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:16%20GMT	https://almuzakki.or.id/image/galeriyayasan/Harlah%20ke%20XVI_1629637569.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Harlah%20ke%20XVI_1629637569.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:56	28246/28246	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:56%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=niat-puasa-tasu'a-dan-puasa-asyura-di-9-10-muharram&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfulle2b1.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:57	46699/46699	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:18%20GMT	https://almuzakki.or.id/image/galeriyayasan/Lentera_1629110633.jpeg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Lentera_1629110633.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:57	23752/23752	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:57%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=penyembelihan-hewan-qurban-1442-h&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull6f97.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:58	247684/247684	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:14%20GMT	https://almuzakki.or.id/image/galeriyayasan/Penyembelihan%20Hewan%20Kurban_1627396116.jpeg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Penyembelihan%20Hewan%20Kurban_1627396116.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:21:59	36907/36907	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:21:59%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=keutamaan-dan-hikmah-berqurban&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfullf8fc.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:00	44192/44192	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:00%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=keutamaan-menyantuni-anak-yatim&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull230d.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:00	507273/507273	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Dec%202021%2018:59:16%20GMT	https://almuzakki.or.id/image/galeriyayasan/Menyembelih%20hewan%20kurban_1625484884.png	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Menyembelih%20hewan%20kurban_1625484884.png	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:02	18680/18680	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:02%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=rapat-rutin-bulan-juni-2021&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull2c56.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:04	226280/226280	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:14%20GMT	https://almuzakki.or.id/image/galeriyayasan/2021-06-10%20Rapat%20Juni_1623467099.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/2021-06-10%20Rapat%20Juni_1623467099.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:04	16690/16690	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:04%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=ibi-ikatan-bidan-indonesia-baksos-di-al-muzakki&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfullbca1.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:05	283163/283163	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:14%20GMT	https://almuzakki.or.id/image/galeriyayasan/Ikatan%20Bidan%20Indonesia_1620532522.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Ikatan%20Bidan%20Indonesia_1620532522.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:06	16884/16884	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:06%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=santunan-bakti-sosial-bank-jateng&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull2d6f.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:07	320937/320937	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:22%20GMT	https://almuzakki.or.id/image/galeriyayasan/Baksos%20Bank%20Jateng_1620532107.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Baksos%20Bank%20Jateng_1620532107.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:07	18614/18614	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:07%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=santunan-yatama-di-bulan-suci-ramadhan&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull8497.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:09	27036/27036	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:09%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=keutamaan-dan-tata-cara-tadarus-al-qur%E2%80%99an&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull8596.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:09	135825/135825	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:22%20GMT	https://almuzakki.or.id/image/galeriyayasan/Santunan%20yatim%20dibulan%20ramadhan_1620531573.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Santunan%20yatim%20dibulan%20ramadhan_1620531573.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:10	118808/118808	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:16%20GMT	https://almuzakki.or.id/image/galeriyayasan/Tadarus%20Al%20Quran_1619840703.jpeg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Tadarus%20Al%20Quran_1619840703.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:11	6405127/6405127	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:22%20GMT	https://almuzakki.or.id/image/galeriyayasan/Menyantuni%20Yatim_1624280435.JPG	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Menyantuni%20Yatim_1624280435.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:11	19767/19767	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:11%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=keberkahan-bulan-ramadhan&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfullc129.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:11	60661/60661	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:20%20GMT	https://almuzakki.or.id/image/galeriyayasan/Buka%20bersama_1619597985.jpeg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Buka%20bersama_1619597985.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:13	18779/18779	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:13%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=manfaat-berbuka-bersama&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull2b4b.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:14	132563/132563	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:14%20GMT	https://almuzakki.or.id/image/galeriyayasan/Manfaat%20Buka%20Bersama_1619596391.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Manfaat%20Buka%20Bersama_1619596391.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:14	21268/21268	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:14%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=sedekah-diawal-ramadhan&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull1857.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:15	272083/272083	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:20%20GMT	https://almuzakki.or.id/image/galeriyayasan/Sembako%20untuk%20sedekah_1619080978.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Sembako%20untuk%20sedekah_1619080978.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:16	16999/16999	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:16%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=selamat-menunaikan-ibadah-puasa-1442-h&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull6f73.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:16	74659/74659	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:18%20GMT	https://almuzakki.or.id/image/galeriyayasan/Bigrond%20Ramadhan_1619080323.jpeg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Bigrond%20Ramadhan_1619080323.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:18	17342/17342	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:18%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=santunan-rutin-bulan-april-2021&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull718a.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:18	107401/107401	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:14%20GMT	https://almuzakki.or.id/image/galeriyayasan/2021-04-12%20Santunan%20April_1619079468.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/2021-04-12%20Santunan%20April_1619079468.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:20	17684/17684	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:20%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=rapat-rutin-bulan-april-2021&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfulleb30.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:21	222242/222242	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:24%20GMT	https://almuzakki.or.id/image/galeriyayasan/2021-04-10%20Rapat%20April_1619079096.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/2021-04-10%20Rapat%20April_1619079096.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:21	22265/22265	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:21%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=rapat-penyampaian-laporan-penggunaan-dana-tahun-2020&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfulle32b.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:23	18076/18076	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:22%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=baksos-jepara-grand-community-(jgc)&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfulld1a7.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:23	190756/190756	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:22%20GMT	https://almuzakki.or.id/image/galeriyayasan/Laporan%20Keuangan_1617721179.jpeg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/Laporan%20Keuangan_1617721179.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:24	17662/17662	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:24%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=santunan-rutin-bulan-maret-2021&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull9be7.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:24	167352/167352	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:16%20GMT	https://almuzakki.or.id/image/galeriyayasan/2021-04-04%20JGC_1617719982.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/2021-04-04%20JGC_1617719982.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:24	150419/150419	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:24%20GMT	https://almuzakki.or.id/image/galeriyayasan/2021-03-12%20Santunan%20Maret_1615699935.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/2021-03-12%20Santunan%20Maret_1615699935.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:25	17284/17284	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:25%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=rapat-rutin-bulan-maret-2021&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfulldab8.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:26	260357/260357	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:16%20GMT	https://almuzakki.or.id/image/galeriyayasan/2021-03-10%20Rapat%20Maret_1615699834.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/2021-03-10%20Rapat%20Maret_1615699834.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:26	16841/16841	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:26%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=peringatan-isra-mi%60raj-tahun-2021&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull3d16.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:27	163162/163162	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:16%20GMT	https://almuzakki.or.id/image/galeriyayasan/2021-03-10%20Isra`%20Mi`raj_1615392086.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/2021-03-10%20Isra`%20Mi`raj_1615392086.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:27	17154/17154	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:27%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=berdo%E2%80%99a-untuk-donatur&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull1d24.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:28	129097/129097	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:14%20GMT	https://almuzakki.or.id/image/galeriyayasan/2021-03-06%20Doa%20makan%20bersama_1615031264.jpg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/2021-03-06%20Doa%20makan%20bersama_1615031264.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:29	17985/17985	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:29%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=temu-penguatan-pengasuhan-anak&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfull08fe.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:30	63484/63484	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Dec%202021%2018:59:24%20GMT	https://almuzakki.or.id/image/galeriyayasan/2021-03-03%20Temu%20Wali_1614858377.jpeg	D:/Cloned%20Templates/orphanage-4/almuzakki.or.id/image/galeriyayasan/2021-03-03%20Temu%20Wali_1614858377.jpg	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
02:22:31	16820/16820	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jul%202023%2009:22:31%20GMT	https://almuzakki-or-id.translate.goog/blogfull?link=santunan-rutin-bulan-februari-2021&_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp	D:/Cloned%20Templates/orphanage-4/almuzakki-or-id.translate.goog/blogfullea6c.html	(from https://almuzakki-or-id.translate.goog/blog?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp)
